"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDALZH","Alzheimer's disease","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",5.2,,
"CICDALZH","Alzheimer's disease","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",5.5,,
"CICDALZH","Alzheimer's disease","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",5.2,,
"CICDALZH","Alzheimer's disease","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",5.7,,
"CICDALZH","Alzheimer's disease","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",5.8,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",21.4,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",20,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",22,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",24.9,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",21.6,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",23.9,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",21.5,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",22.1,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",21.5,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",21.3,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",18.3,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",17.5,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",16.6,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",17.8,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",14.5,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",17,,
"CICDPNEU","Pneumonia","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",15.4,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",3.9,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",3.2,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",3,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",2.6,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",2.3,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",2.1,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",1.7,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",1.6,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",1.5,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",1.4,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",1.2,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",1.1,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",1.1,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",1.1,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",0.9,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",0.9,,
"CICDASMA","Asthma","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",0.8,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",3.7,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",3.7,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",3.8,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",3.8,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",4,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",3.5,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",3.4,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",3.2,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",2.9,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",2.8,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",2.7,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",2.5,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",2.4,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",2.3,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",2,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",2.1,,
"CICDPEPT","Peptic ulcer","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",2,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",23.5,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",22.9,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",22.6,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",23,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",21.5,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",21.7,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",20.7,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",19.4,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",19.4,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",18.7,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",18.9,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",19.1,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",19,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",19.9,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",20,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",21,,
"CICDACCD","Accidents","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",22.3,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",0.7,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",1.2,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",1,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",0.9,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",0.9,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",0.9,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",0.9,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",0.9,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",0.7,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",0.7,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",0.8,,
"CICDPOSN","Accidental poisoning","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",1.1,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",779.4,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",763.5,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",777.3,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",789.2,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",745.5,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",739.4,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",709.2,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",692.8,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",695.6,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",687.4,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",674.6,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",655.8,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",655.8,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",675.2,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",639,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",666.4,,
"CICDALLC","All causes of death","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",641.1,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",9,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",9.4,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",9.5,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",10,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",10.1,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",10.6,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",10.9,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",12.1,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",12.6,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",13,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",12.3,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",13.4,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",14.7,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",14.6,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",13.7,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",14.8,,
"CICDINFE","Certain infectious and parasitic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",12.3,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",0.3,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",0.3,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",0.3,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",0.1,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",0.2,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",0.1,,
"CICDHIVD","HIV-AIDS","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",0.1,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",186.6,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",181.3,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",181.4,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",177.6,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",175.1,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",174.3,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",170.7,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",167.9,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",168.5,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",165.9,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",165.5,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",165.6,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",162.8,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",164.2,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",161.4,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",161.3,,
"CICDTUME","Malignant neoplasms","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",162.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",27.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",26.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",25.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",25.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",24,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",23.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",22.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",21.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",20.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",19.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",19.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",19,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",18.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",18.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",17.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",17.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",16.9,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",18.9,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",19,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",19.6,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",19.9,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",20.4,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",21.5,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",21.6,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",22.3,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",22.9,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",23.1,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",23.8,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",24.7,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",25.2,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",25.9,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",26.1,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",26.4,,
"CICDCANC","Malignant neoplasms of trachea, bronchus, lung","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",27.1,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",34.3,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",33.3,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",33.5,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",32.2,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",32.5,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",31.9,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",31.1,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",29.8,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",30.1,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",29.5,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",29.7,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",30,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",29.4,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",29.5,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",28.8,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",29,,
"CICDMNBR","Malignant neoplasms of Female breast","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",29.5,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",3.8,,
